,관광지명,도시,테마,도로명주소,지번주소,위도,경도,구글별점,검색건수,데이터셋카테고리,지도상 관광지명,별점,리뷰개수
598,거제시농업개발원,경상남도 거제시,,경상남도 거제시 거제면 거제남서로 3577,경상남도 거제시 거제면 서정리 855-9,34.856464,128.579187,,79100,,거제시농업개발원,4.1,236
599,거제요트학교,경상남도 거제시,,경상남도 거제시 일운면 지세포해안로 41,경상남도 거제시 일운면 지세포리 929-88,34.833694,128.701885,,141000,,거제해양레포츠센터(구거제요트학교),4.5,18
600,거제자연휴양림,경상남도 거제시,,경상남도 거제시 동부면 거제중앙로 325,경상남도 거제시 동부면 구천리 산103,34.785699,128.625943,,315000,,거제자연휴양림,4.3,404
601,계도어촌체험마을,경상남도 거제시,,경상남도 거제시 사등면 가조로 837,경상남도 거제시 사등면 창호리 1070-14,34.974872,128.517512,,55700,,계도어촌체험마을,3.5,398
602,다대어촌체험마을,경상남도 거제시,,경상남도 거제시 남부면 다대5길 11,경상남도 거제시 남부면 다대리 424,34.73449995,128.630513,,16000,,다대 어촌체험마을,4.2,159
603,도장포어촌체험마을,경상남도 거제시,,경상남도 거제시 남부면 도장포1길 76,경상남도 거제시 남부면 갈곶리 292-13,34.743449,128.662475,,6680,,도장포어촌계,4.0,2
604,쌍근어촌체험마을,경상남도 거제시,,경상남도 거제시 남부면 남부해안로 1094,경상남도 거제시 남부면 탑포리 504-1,34.762399,128.589438,,5610,,거제 쌍근어촌체험마을,4.1,29
605,씨라인,경상남도 거제시,,경상남도 거제시 덕포5길 32-3,경상남도 거제시 덕포동 365-3,34.91111602,128.7102346,,24800000,,씨라인,5.0,1
606,오션어드벤처,경상남도 거제시,,경상남도 거제시 일운면 거제대로 2660,경상남도 거제시 일운면 소동리 115,34.843791,128.702943,,480000,,오션어드벤처 천안,3.8,2496
607,옥포대첩기념공원,경상남도 거제시,,경상남도 거제시 팔랑포2길 87,경상남도 거제시 옥포동 산1-1,34.902196,128.714059,,32300,,옥포대첩기념공원,4.3,559
608,조선해양문화관,경상남도 거제시,,경상남도 거제시 일운면 지세포해안로 41,경상남도 거제시 일운면 지세포리 929-88,34.833694,128.701885,,155000,,"거제조선해양문화관 (1관:어촌민속전시관, 2관:조선해양전시관)",3.9,792
609,지심도,경상남도 거제시,,경상남도 거제시 일운면 지심도길 56-12,경상남도 거제시 일운면 옥림리 산1,34.820647,128.751037,,194000,,지심도,4.6,44
610,칠천량해전공원,경상남도 거제시,,경상남도 거제시 하청면 칠천로 265-39,경상남도 거제시 하청면 연구리 산85-4,34.977629,128.628247,,28200,,칠천량해전공원,4.2,558
611,포로수용소유적공원,경상남도 거제시,,경상남도 거제시 계룡로 61,경상남도 거제시 고현동 362,34.87637998,128.625371,,152000,,거제도 포로수용소 유적공원,3.9,4522
612,거제해금강,경상남도 거제시,,,경상남도 거제시 남부면 갈곶리 산 1,34.732851,128.683858,,289000,,해금강,4.4,47
613,외도,경상남도 거제시,,경남 거제시 일운면 외도길 17,경상남도 거제시 일운면 와현리 산 109,34.769507,128.711805,,0,,Oedo,4.4,46
614,김영삼전대통령생가기록전시관,경상남도 거제시,,경상남도 거제시 장목면 옥포대첩로 743,경상남도 거제시 장목면 외포리 1371,34.931413,128.715439,,9060,,김영삼대통령기록전시관,4.3,150
615,문동휴양지,경상남도 거제시,,,경상남도 거제시 문동동 산 8,34.859998,128.664094,,9660,,문동휴양지,None,None
616,바람의언덕,경상남도 거제시,,,경상남도 거제시 남부면 갈곶리 산14-47,34.742256,128.662967,,4270000,,바람의언덕갤러리,3.6,23
617,우제봉전망대,경상남도 거제시,,,경남 거제시 남부면 갈곶리 산2-16,34.732023,128.673563,,16800,,우제봉 전망대,4.5,355
618,청마기념관,경상남도 거제시,,경상남도 거제시 둔덕면 방하2길 6,경상남도 거제시 둔덕면 방하리 505-1,34.854887,128.517123,,41800,,청마기념관,4.1,178
619,씨월드,경상남도 거제시,,경상남도 거제시 일운면 지세포해안로 15,경상남도 거제시 일운면 소동리 478-1,34.835848,128.701478,,324000,,씨월드,3.8,6
620,알로에테마파크,경상남도 거제시,,경상남도 거제시 거제면 거제남서로 3937,경상남도 거제시 거제면 내간리 산121-3,34.835716,128.560282,,35800,,거제알로에,4.0,1
621,노을이물드는언덕,경상남도 거제시,,,경상남도 거제시 사등면 창호리 1475,34.954616,128.519341,,23300,,노을이 물드는 언덕,4.3,247
622,가조수협효시공원,경상남도 거제시,,경상남도 거제시 사등면 가조서로 7,경상남도 거제시 사등면 창호리 2080,34.929516,128.525144,,16000,,수협효시공원,4.2,56
623,오-월드,대전광역시 중구,,대전광역시 중구 사정공원로 70(사정동),대전광역시 중구 사정동 142,36.28749924,127.3985039,,16700000,,대전오월드,4.2,6226
624,뿌리공원,대전광역시 중구,,대전광역시 중구 뿌리공원로 79(침산동),대전광역시 중구 침산동 364,36.28538043,127.3883000376,,0,,뿌리공원,4.4,2805
625,아쿠아리움,대전광역시 중구,,대전광역시 중구 보문산공원로 469(대사동),대전광역시 중구 대사동 198-14,36.31005741,127.4209439,,2580000,,대전아쿠아리움,4.0,1838
626,소요산관광지,경기도 동두천시,,경기도 동두천시 평화로2910번길 145,경기도 동두천시 상봉암동 산 1-1,37.94652177,127.0693409,,0,,소요산국민관광지,4.2,476
627,진하해수욕장,울산광역시 울주군,,울산광역시 울주군 서생면 진하길 7,울산광역시 울주군 서생면 진하리 307-2,35.3855388,129.3415755,,113000,,진하해수욕장,4.2,91
628,영남알프스 복합웰컴센터,울산광역시 울주군,,울산광역시 울주군 상북면 알프스온천5길 103-8,울산광역시 울주군 상북면 등억알프스리 515-4,35.55645417,129.0679842,,33300,,영남알프스 복합웰컴센터,4.4,1290
629,외고산옹기마을,울산광역시 울주군,,울산광역시 울주군 온양읍 외고산 3길 36,울산광역시 울주군 온양읍 고산리 501-18,35.435094,129.2795067,,46500,,외고산 옹기마을,4.1,908
630,울주 대곡리 반구대 암각화,울산광역시 울주군,,울산광역시 울주군 언양읍 반구대안길 285,울산광역시 울주군 언양읍 대곡리 991,35.60863087,129.172957,,26200,,울주 대곡리 반구대 암각화,4.3,674
631,작괘천,울산광역시 울주군,,,울산광역시 울주군 상북면 등억알프스리 18-2,35.563321,129.061043,,34700,,작괘천,4.5,39
632,대운산 내원암 계곡,울산광역시 울주군,,울산광역시 울주군 온양읍 대운상대길 382,울산광역시 울주군 온양읍 운화리 1312,35.39913422,129.2309807,,5950,,내원암,4.3,189
633,간절곶 공원,울산광역시 울주군,,울산광역시 울주군 서생면 간절곶해안길 205,울산광역시 울주군 서생면 대송리 2,35.3625312,129.3591079,,189000,,울산간절곶대송등대잔디광장,3.8,24
634,명승 거창 수승대,경상남도 거창군,,경상남도 거창군 위천면 은하리길 2,경상남도 거창군 위천면 황산리 750-3,35.760923,127.8336763,,40000,,수승대(搜勝臺),4.3,1348
635,가조온천,경상남도 거창군,,경상남도 거창군 가조면 온천길161,경상남도 거창군 가조면 일부리 1301,35.69875771,128.0231044,,137000,,백두산천지온천,4.3,670
636,회산백련지,전라남도 무안군,,전라남도 무안군 일로읍 백련로 333,전라남도 무안군 일로읍 복룡리 150,34.86034808,126.5300096,,68100,,회산백련지,4.5,305
637,은평역사한옥박물관,서울특별시 은평구,,서울특별시 은평구 연서로50길 8,서울특별시 은평구 진관동 135-5,37.6403324561,126.938010212,,99600,,은평 역사한옥 박물관,4.0,440
638,금성당,서울특별시 은평구,,서울특별시 은평구 진관2로 57-23,서울특별시 은평구 진관동 175-836,37.635135471,126.9253799732,,2000000,,금성당,4.3,49
639,괴강,충청북도 괴산군,,충청북도 괴산군 괴산읍 충민로검승3길 10,충청북도 괴산군 괴산읍 검승리 623,36.80676203,127.8252917,,106000,,괴강로,4.3,132
640,수옥정,충청북도 괴산군,,"충청북도 괴산군 연풍면 수옥정길 174, 수옥정관광지관리사무소",충청북도 괴산군 연풍면 원풍리 52-5,36.81361722,128.036232,,670000,,수옥정,4.6,5
641,변산해수욕장,전라북도 부안군,,전라북도 부안군 변산면 변산로 2086,전라북도 부안군 변산면 대항리 523-117,35.67999179,126.5309105,,315000,,변산해수욕장,4.2,31
642,위도해수욕장,전라북도 부안군,,전라북도 부안군 위도면 위도로 366,전라북도 부안군 위도면 진리 545,35.6058309773,126.2853294341,,185000,,위도해수욕장,4.3,16
643,모항해수욕장,전라북도 부안군,,전라북도 부안군 변산면 모항길 23-1,전라북도 부안군 변산면 도청리 165,35.5831428,126.5082098,,81400,,모항갯벌해수욕장,4.4,56
644,좌구산휴양랜드,충청북도 증평군,,충청북도 증평군 증평읍 솟점말길 107,충청북도 증평군 증평읍 율리 산 61-1,36.70556821,127.6511216,,58600,,좌구산 휴양랜드 좌구산자연휴양림,4.4,655
645,좌구산 천문대,충청북도 증평군,,충청북도 증평군 증평읍 솟점말길 107,충청북도 증평군 증평읍 율리 산 61-1,36.70556821,127.6511216,,58500,,좌구산천문대,4.6,111
646,증평민속체험박물관,충청북도 증평군,,충청북도 증평군 증평읍 둔덕길 89,충청북도 증평군 증평읍 남하리 91,36.7638886,127.5955694,,0,,증평민속체험박물관,4.3,159
647,보강천 미루나무숲,충청북도 증평군,,충청북도 증평군 증평읍 인삼로 23,충청북도 증평군 증평읍 송산리 667,36.7873273,127.5728127,,26400,,보강천 미루나무 숲,4.7,63
648,증평인삼판매장,충청북도 증평군,,충청북도 증평군 증평읍 중부로 2451,충청북도 증평군 증평읍 송산리 94-1,36.79588146,127.5817602,,25200,,증평인삼판매장,3.9,25
649,에듀팜특구관광단지(벨포레리조트),충청북도 증평군,,충청북도 증평군 도안면 벨포레길 346,충청북도 증평군 증평읍 연촌리 산 58,36.84514868,127.5821182,,7980,,블랙스톤 벨포레 리조트,3.5,698
650,반월호수,경기도 군포시,,경기도 군포시 호수로 92,경기도 군포시 둔대동 52-2,37.3245823842,126.8899642222,,306000,,반월호수공원,4.3,565
651,초막골 생태공원,경기도 군포시,,경기도 군포시 초막골길 216,경기도 군포시 산본동 856,37.3541009709,126.9191416994,,99400,,초막골생태공원,4.6,193
652,수리산 도립공원,경기도 군포시,,경기도 군포시 속달로 347-4,경기도 군포시 속달동 306,37.3479964585,126.9005247934,,38500,,수리산도립공원 제3산림욕장,4.3,10
653,수리산 산림욕장,경기도 군포시,,경기도 군포시 수리산로 6-2,경기도 군포시 산본동 1226,37.3576152712,126.9236481004,,21400,,수리산산림욕장입구,4.3,10
654,철쭉동산,경기도 군포시,,경기도 군포시 고산로 460,경기도 군포시 산본동 1152-10,37.355608132,126.9269137321,,142000,,철쭉동산.철쭉공원,4.5,11
655,수리사,경기도 군포시,,경기도 군포시 속달로 347-181,경기도 군포시 속달동 329,37.3544360665,126.8967938163,,62600,,수리사,4.2,328
656,물누리체험관,경기도 군포시,,경기도 군포시 호수로 170-85,경기도 군포시 둔대동 301-5,37.3213650505,126.8996775289,,800000,,대야물누리체험관 (군포대야물말끔터),3.8,4
657,누리천문대,경기도 군포시,,경기도 군포시 대야2로 139,경기도 군포시 대야미동 636-7,37.3302828307,126.9153443922,,747000,,누리천문대,3.8,4
658,문경새재 도립공원,경상북도 문경시,,경상북도 문경시 문경읍 새재로 932,,36.76160207,128.0769905,,117000,,문경새재 도립공원,4.5,5278
659,문경 에코랄라(석탄박물관 포함),경상북도 문경시,,경상북도 문경시 가은읍 왕능길 112,,36.65420039,128.0613259,,22100,,문경에코랄라,4.1,1736
660,문경 철로자전거(진남역),경상북도 문경시,,,경상북도 문경시 마성면 신현리 126-1,36.6546769,128.1263292,,6890,,문경철로자전거 진남역,4.2,737
661,문경 철로자전거(구랑리역),경상북도 문경시,,경상북도 문경시 마성면 구랑로 20,,36.66102501,128.0993075,,2800,,구랑리역 철로자전거,4.5,2
662,문경 철로자전거(가은역),경상북도 문경시,,경상북도 문경시 가은읍 대야로 2445,,36.64931827,128.0607306,,13800,,문경철로자전거 진남역,4.2,737
663,문경 오미자테마터널,경상북도 문경시,,,경상북도 문경시 마성면 신현리 103-1,36.65989315,128.1286031,,20700,,문경오미자테마터널,3.6,932
664,"고모산성, 토끼비리",경상북도 문경시,,,경상북도 문경시 마성면 신현리 산30-1,36.661492,128.1269726,,6260,,문경 토끼비리,4.5,2
665,문경짚라인,경상북도 문경시,,경상북도 문경시 불정길 174,,36.62285644,128.1367824,,88700,,짚라인코리아 문경지점,4.4,474
666,문경 종합온천,경상북도 문경시,,경상북도 문경시 문경읍 온천2길 24,,36.72937376,128.1089547,,239000,,문경종합온천,3.9,727
667,문경 활공랜드,경상북도 문경시,,,경상북도 문경시 문경읍 고요리 436-2,36.7362239,128.1517095,,22300,,문경활공랜드 패러글라이딩,4.6,198
668,불정자연휴양림,경상북도 문경시,,경상북도 문경시 불정길 180,,36.62128207,128.1365074,,24800,,불정자연휴양림,4.1,160
669,선바위관광지,경상북도 영양군,,경상북도 영양군 입암면 영양로 883-16,,36.60854407,129.0820141,,240000,,선바위관광지,4.0,343
670,탑산약수온천,경상북도 의성군,,경상북도 의성군 봉양면 도리원2길 88-42,경상북도 의성군 봉양면 구산리 1635,36.3039619471,128.5892642391,,5230,,탑산약수온천,3.6,337
671,석정온천관광지,전라북도 고창군,,전라북도 고창군 고창읍 석정2로 173,전라북도 고창군 고창읍 석정리 733,35.43111098,126.7405968,,54000,,석정온천휴스파,4.2,1506
672,고석정,강원도 철원군,,강원도 철원군 동송읍 태봉로 1825,강원도 철원군 동송읍 장흥리 20-1,38.18542141,127.2874037,,252000,,고석정,4.3,3674
673,직탕,강원도 철원군,,강원도 철원군 갈말읍 직탕길 32,강원도 철원군 갈말읍 상사리 552,38.2069247,127.2690548,,136000,,직탕폭포,4.1,1580
674,오동도,전라남도 여수시,,전라남도 여수시 오동도로 222,전라남도 여수시 수정동 1-2,34.7443435,127.764121,,472000,,오동도,4.4,306
675,진남관,전라남도 여수시,,전라남도 여수시 동문로 11,전라남도 여수시 군자동 472,34.7413383,127.7365704127,,0,,진남관,3.7,603
676,향일암,전라남도 여수시,,전라남도 여수시 돌산읍 향일암로 60,전라남도 여수시 율림리 산 7,34.59379448,127.8029861,,0,,대한불교조계종 향일암,4.5,5236
677,여수해상케이블카,전라남도 여수시,,전라남도 여수시 자산4길 39,전라남도 여수시 수정동 332-57,34.7402223,127.7529196721,,441000,,여수해상케이블카 돌산탑승장,4.2,10132
678,여수세계박람회장,전라남도 여수시,,전라남도 여수시 박람회길 1,전라남도 여수시 덕충동 2005,34.7521895579,127.7465005087,,0,,여수세계박람회장,3.8,1019
679,여수해양공원,전라남도 여수시,,전라남도 여수시 하멜로 96,전라남도 여수시 종화동 458-5,34.7367669832,127.7484079149,,975000,,여수해양공원,4.2,2677
680,예술랜드리조트,전라남도 여수시,,"전라남도 여수시 돌산읍 무술목길 142-1,",전라남도 여수시 돌산읍 평사리 산244,34.6951070227,127.7769452235,,1210000,,여수예술랜드리조트,4.2,1129
681,여수이순신대교,전라남도 여수시,,전남 여수시 묘도7길 110,전남 여수시 묘도동 산127-37,34.888766,127.705501,,228000,,이순신대교,4.5,89
682,신정호국민관광지,충청남도 아산시,,충청남도 아산시 신정로 616,충청남도 아산시 방축동 5,36.7715214106,126.9839151707,,35600,,신정호국민관광지,4.4,2727
683,아산온천관광지,충청남도 아산시,,충청남도 아산시 송악면 도송로632번길 138,충청남도 아산시 음봉면 신수리 292-6,36.6988475905,126.9666068657,,681000,,아산스파비스,3.7,2423
684,두타연,강원도 양구군,,강원도 방산면 두타연로 297,강원도 양구군 방산면 고방산리 1024,38.272446,127.995484,,144000,,두타연갤러리,3.6,29
685,한반도섬,강원도 양구군,,강원도 양구군 양구읍 고대리 649-1,강원도 양구군 양구읍 고대리 649-1,38.130582,127.982972,,1960000,,한반도섬,3.9,49
686,을지전망대,강원도 양구군,,강원도 양구군 해안면 전망대로 540,강원도 양구군 해안면 후리 621,38.3247414638,128.1355517642,,101000,,을지전망대,4.4,298
687,제4땅굴,강원도 양구군,,양구군 해안면 땅굴로 454,강원도 양구군 해안면 이현리 743,38.3196354237,128.1107276057,,507000,,제4땅굴,4.2,509
688,국토정중앙천문대,강원도 양구군,,강원도 양구군 남면 국토정중앙로 127,강원도 양구군 남면 도촌리 96-5,38.0689400086,128.0296779964,,22400,,국토정중앙천문대,4.2,123
689,"양구자연생태공원(생태식물원,DMZ야상화분재원,DMZ야생동물생태관)",강원도 양구군,,강원도 양구군 동면 숨골로 310번길 169,강원도 양구군 동면 원당리 180,38.191978,128.0769702285,,51,,DMZ야생동물생태관,3.6,5
690,대가야생활촌,경상북도 고령군,,경상북도 고령군 대가야읍 신남로 81,경상북도 고령군 대가야읍 고아리 658,35.7118532,128.269244,,87000,,대가야생활촌,3.6,20
691,대가야역사테마관광지,경상북도 고령군,,경상북도 고령군 대가야읍 대가야로 1216,경상북도 고령군 대가야읍 지산리 471-1,35.72008263,128.2596761,,75100,,대가야역사테마관광지,4.3,506
692,부례관광지,경상북도 고령군,,경상북도 고령군 우곡면 우곡강변길 672,경상북도 고령군 우곡면 예곡리 97,35.67179721,128.3596243,,16500,,고령 부례관광지,4.2,63
693,청도박물관,경상북도 청도군,,경상북도 청도군 이서면 이서로 567,경상북도 청도군 이서면 양원리 129-5,35.6942561,128.6865383,,785000,,청도박물관,4.0,494
694,한국코미디타운,경상북도 청도군,,경상북도 청도군 이서면 이서로 565,경상북도 청도군 이서면 양원리 91-3,35.69358881,128.6863121,,627000,,한국코미디타운,4.0,153
695,소싸움테마파크,경상북도 청도군,,경상북도 청도군 화양읍 남성현로 346,경상북도 청도군 화양읍 삼신리 1059-1,35.68529236,128.724138,,41200,,청도소싸움미디어체험관,4.1,281
696,청도레일바이크,경상북도 청도군,,경상북도 청도군 청도읍 하지길 46-51,경상북도 청도군 청도읍 신도리 48-2,35.58811543,128.7661723,,115000,,청도 레일바이크,4.3,896
697,청도자전거공원,경상북도 청도군,,,경상북도 청도군 청도읍 유호리 39-15,35.58765883,128.7653536,,318000,,청도군 자전거공원 캠핑장,3.9,107
698,청도신화랑풍류마을,경상북도 청도군,,경상북도 청도군 운문면 운문로 2455,경상북도 청도군 운문면 방지리 89,35.71807519,128.9223074,,62500,,청도신화랑풍류마을,4.2,129
699,새마을운동발상지기념공원,경상북도 청도군,,경상북도 청도군 청도읍 새마을1길 34,경상북도 청도군 청도읍 신도리 18-2,35.60019163,128.7661495,,30400,,새마을운동발상지기념관,4.2,226
700,청도소싸움경기장,경상북도 청도군,,경상북도 청도군 화양읍 남성현로 348,경상북도 청도군 화양읍 삼신리 693-2,35.68673395,128.7251463,,52400,,청도 소싸움경기장,4.2,815
701,와인터널,경상북도 청도군,,경상북도 청도군 화양읍 송금길 100,경상북도 청도군 화양읍 송금리 산121,35.71513567,128.7205341,,1700000,,영동와인터널,4.2,516
702,프로방스 포토랜드,경상북도 청도군,,경상북도 청도군 화양읍 이슬미로 272-20,경상북도 청도군 화양읍 삼신리 877,35.68355077,128.7188703,,83600,,청도 프로방스,4.0,1875
703,가산산성,경상북도 칠곡군,,,경상북도 칠곡군 동명면 남원리 32-78,36.021011,128.590851,,257000,,가산산성,4.3,424
704,가산산성야영장,경상북도 칠곡군,,경상북도 칠곡군 동명면 한티로 1034,,36.016197,128.618108,,19500,,가산산성야영장,4.1,53
705,구상문학관,경상북도 칠곡군,,경상북도 칠곡군 왜관읍 구상길 191,,35.983943,128.394568,,73800,,칠곡군청 구상문학관,3.9,54
706,다부동전적기념관,경상북도 칠곡군,,경상북도 칠곡군 가산면 호국로 1486,,36.046443,128.518875,,37600,,다부동 전적기념관,4.2,514
707,송정자연휴양림,경상북도 칠곡군,,경상북도 칠곡군 석적읍 반계3길 88,,36.023332,128.441641,,130000,,송정자연휴양림,4.1,304
708,칠곡보오토캠핑장,경상북도 칠곡군,,경상북도 칠곡군 약목면 강변서로 110-43,,36.020591,128.394566,,70800,,칠곡보 오토캠핑장,3.9,691
709,칠곡호국평화기념관,경상북도 칠곡군,,경상북도 칠곡군 석적읍 강변대로 1580,,36.017918,128.404032,,36900,,칠곡호국평화기념관,4.3,933
710,칠곡양떼목장,경상북도 칠곡군,,경상북도 칠곡군 지천면 창평로 209-42,,35.984545,128.48874,,26200,,칠곡양떼목장,4.0,3
711,가산수피아,경상북도 칠곡군,,경상북도 칠곡군 가산면 학하들안2길 105,,36.086109,128.485044,,41800,,가산수피아,4.0,329
712,국립칠곡숲체원,경상북도 칠곡군,,경상북도 칠곡군 석적읍 유학로 532,,36.063539,128.466183,,40600,,국립칠곡숲체원,4.5,74
713,마곡사관광지,충청남도 공주시,,,충청남도 공주시 사곡면 운암리 731-2,36.5561713566,127.020329,,710000,,마곡사,4.4,2920
714,공주문화관광지,충청남도 공주시,,,충청남도 공주시 웅진동 431,36.4707618338,127.1108054958,,0,,공산성,4.5,1303
715,지리산 온천관광지,전라남도 구례군,,전라남도 구례군 산동면 지리산온천로 261,전라남도 구례군 산동면 관산리 522,35.3184937,127.4577881,,247000,,지리산온천먹거리타운,4.0,3
716,사계고택,충청남도 계룡시,,충청남도 계룡시 두마면 사계로 122-4,충청남도 계룡시 두마면 두계리 96,36.265691,127.271724,,52800,,계룡 사계고택,4.2,39
717,모원재,충청남도 계룡시,,충청남도 계룡시 두마면 왕대2길6-10,충청남도 계룡시 두마면 왕대리 281-1,36.254886,127.2732752845,,75000,,모원재,None,None
718,염선재,충청남도 계룡시,,충청남도 계룡시 사계로 5-16(금암동),충청남도 계룡시 금암동 45,36.2693923,127.261851,,51500,,김달진미술연구소,4.5,2
719,이심원충신정려현판,충청남도 계룡시,,충청남도 계룡시 금암1 길 7(금암동),충청남도 계룡시 금암동 281-4,36.280034,127.2470773156,,2350,,이심원충신정려현판,4.3,3
720,신원재,충청남도 계룡시,,충청남도 계룡시 두마면 왕대2길43,충청남도 계룡시 두마면 왕대리 299,36.255245,127.270342,,17200,,두마신원재,3.7,3
721,광덕계곡관광지,강원도 화천군,,강원도 화천군 사내면 포화로 일원,강원도 화천군 사내면 광덕리 일원,38.1077,127.4412,,93000,,광덕계곡,3.9,199
722,불회사,전라남도 나주시,,전라남도 나주시 다도면 다도로 1224-142,전라남도 나주시 다도면 마산리 999,34.9085344,126.8212738,,23600,,덕룡산 불회사,4.5,186
723,금성관,전라남도 나주시,,전라남도 나주시 금성관길 8,전라남도 나주시 과원동 109-5,35.0328694,126.7144929,,500000,,금성관길,None,None
724,도래마을(홍기옥 가옥),전라남도 나주시,,전라남도 나주시 다도면 동력길 16,전라남도 나주시 다도면 풍산리 199,34.9982734,126.8203117,,60700,,나주 홍기창 가옥,4.0,10
725,정수루,전라남도 나주시,,전라남도 나주시 금성관길 13-20,전라남도 나주시 금계동 33-18,35.0321775,126.7160575,,598000,,"종학당(정수루,숙사)",4.4,93
726,나주향교,전라남도 나주시,,전라남도 나주시 향교길 38,전라남도 나주시 교동 32-3,35.0335556,126.7093249,,225000,,나주향교 대성전,4.1,96
727,완사천,전라남도 나주시,,전라남도 나주시 완사천길 14,전라남도 나주시 송월동 1096-13,35.0154791,126.7118546,,553000,,나주 완사천,4.3,18
728,목사내아,전라남도 나주시,,전라남도 나주시 금성관길 13-8,전라남도 나주시 금계동 33-31,35.0320205,126.7143379,,18900,,나주 목사내아 금학헌,4.6,38
729,영모정,전라남도 나주시,,전라남도 나주시 다시면 회진길 14-8,전라남도 나주시 다시면 회진리 101,34.9972536,126.6649382,,158000,,진안 영모정,3.8,4
730,남고문,전라남도 나주시,,,전라남도 나주시 남내동 2-20,35.0295791,126.7183107,,2650000,,남고문,4.1,81
731,구)나주역,전라남도 나주시,,전라남도 나주시 죽림길 26,전라남도 나주시 죽림동 60-172,35.0280742,126.7240915,,49600,,나주역,3.5,13
732,노안천주교회,전라남도 나주시,,전라남도 나주시 노안면 이슬촌길 108,전라남도 나주시 노안면 양천리 780,35.1035406,126.6729169,,29300,,천주교 나주 노안 성당,4.7,16
733,나주시천연염색박물관,전라남도 나주시,,전라남도 나주시 다시면 백호로 379,전라남도 나주시 다시면 회진리 163,34.9941709,126.660678,,50300,,한국천연염색박물관,4.1,144
734,나주목문화관,전라남도 나주시,,전라남도 나주시 금성관길 15,전라남도 나주시 금계동 13-2,35.0322924,126.7135485,,10300,,나주목문화관,4.3,10
735,중흥골드스파&리조트,전라남도 나주시,,전라남도 나주시 다도면 나주호로 558-314,전라남도 나주시 다도면 방산리 1449-4,34.9482971,126.8692314,,63900,,중흥골드스파&리조트,3.9,1372
736,나주영상테마파크,전라남도 나주시,,전라남도 나주시 공산면 덕음로 450,전라남도 나주시 공산면 신곡리 산2,34.9789507,126.5995011,,140000,,나주영상테마파크,4.0,472
737,남파고택,전라남도 나주시,,전라남도 나주시 금성길 13,전라남도 나주시 남내동 95-25,35.0306171,126.71622,,14000,,나주 남파고택,4.6,11
738,반남고분군,전라남도 나주시,,전라남도 나주시 반남면 고분로 756,전라남도 나주시 반남면 신촌리 249-2,34.914685,126.6591998,,41800,,나주 반남 고분군,5.0,2
739,백호문학관,전라남도 나주시,,전라남도 나주시 다시면 회진길 8,전라남도 나주시 다시면 회진리 103,34.996891,126.6647524,,13800,,백호문학관,4.1,10
740,국립나주박물관,전라남도 나주시,,전라남도 나주시 반남면 고분로 747,전라남도 나주시 신촌리 152-25,34.9144962,126.6574509,,753000,,국립나주박물관,4.4,790
741,영산포 역사갤러리,전라남도 나주시,,전라남도 나주시 영산3길 17 영산포,전라남도 나주시 영산동 247-2,35.0006914,126.7093485,,10100,,영산포 역사갤러리,5.0,1
742,나주복암리고분전시관,전라남도 나주시,,전라남도 나주시 다시면 백호로 287,전라남도 나주시 다시면 복암리 71,34.9961663,126.6538838,,6780,,나주 복암리 고분 전시관,4.5,88
743,일본인근대가옥,전라남도 나주시,,전라남도 나주시 예향로 3869-4,전라남도 나주시 영산동 660,35.0009356,126.7112913,,199000,,신흥동 일본식가옥,3.7,3130
744,빛가람호수공원전망대,전라남도 나주시,,전라남도 나주시 호수로 77,전라남도 나주시 빛가람동 산4-321,35.0152195,126.7811718,,38500,,빛가람전망대,4.3,1524
